start_timestamp,end_timestamp,subject_id,Magnitude_mean,Magnitude_std_dev,Magnitude_var,Magnitude_avg_diff_mean,Magnitude_above_mean_rt,Magnitude_median,Magnitude_med_dev,Magnitude_iqr,Magnitude_skewness,Magnitude_kurtosis,Magnitude_min,Magnitude_max,Magnitude_maxmin_diff,Magnitude_peaks_rt,Magnitude_rest_rt,Magnitude_ssc_rt,Magnitude_rms,Magnitude_energy,Magnitude_sampen,Magnitude_dfa,PC1_mean,PC1_mean_abs,PC1_std_dev,PC1_var,PC1_avg_diff_mean,PC1_above_mean_rt,PC1_median,PC1_med_dev,PC1_iqr,PC1_skewness,PC1_kurtosis,PC1_min,PC1_max,PC1_maxmin_diff,PC1_neg_rt,PC1_pos_rt,PC1_zero_cross_rt,PC1_peaks_rt,PC1_rest_rt,PC1_ssc_rt,PC1_rms,PC1_energy,PC1_sampen,PC1_dfa,Magnitude_fft_mean,Magnitude_fft_std_dev,Magnitude_fft_var,Magnitude_fft_avg_diff_mean,Magnitude_fft_above_mean_rt,Magnitude_fft_median,Magnitude_fft_med_dev,Magnitude_fft_iqr,Magnitude_fft_skewness,Magnitude_fft_kurtosis,Magnitude_fft_min,Magnitude_fft_max,Magnitude_fft_maxmin_diff,Magnitude_fft_peaks_rt,Magnitude_fft_rest_rt,Magnitude_fft_ssc_rt,Magnitude_fft_rms,Magnitude_fft_tot_power,Magnitude_fft_dom_freq_rt,Magnitude_fft_energy,Magnitude_fft_dom_freq,Magnitude_fft_pw_ar_dom_freq,Magnitude_fft_entropy,Magnitude_fft_flatness,PC1_fft_mean,PC1_fft_std_dev,PC1_fft_var,PC1_fft_avg_diff_mean,PC1_fft_above_mean_rt,PC1_fft_median,PC1_fft_med_dev,PC1_fft_iqr,PC1_fft_skewness,PC1_fft_kurtosis,PC1_fft_min,PC1_fft_max,PC1_fft_maxmin_diff,PC1_fft_peaks_rt,PC1_fft_rest_rt,PC1_fft_ssc_rt,PC1_fft_rms,PC1_fft_tot_power,PC1_fft_dom_freq_rt,PC1_fft_energy,PC1_fft_dom_freq,PC1_fft_pw_ar_dom_freq,PC1_fft_entropy,PC1_fft_flatness,Constancy_of_rest,Kinetic_tremor,Postural_tremor,Rest_tremor
28:09.6,28:30.1,16,0.007344566,0.003165665,1.0021436168097402e-05,0.002503086,0.462890625,0.007056362,0.002097776,0.004236488,0.6256996682734217,0.7432881438560237,0.000295008,0.024920034,0.024625026,0.148925781,1,0.297851563,0.007997755,6.396408166791208e-05,1.2285178992692414,0.8297935916892702,-4.55E-07,0.004381055,0.005499874,3.024861391961689e-05,0.004381049,0.493652344,-5.93E-05,0.003645153,0.007294535,-0.03680185,8.67118616949547e-05,-0.021596754,0.016497537,0.038094291,0.506347656,0.493652344,0.142089844,0.087402344,1,0.174804688,0.005499874,3.024861412646099e-05,0.7302149196849498,0.1244720985425325,0.000117792,0.003448717,1.1893648149679528e-05,0.000216005,0.007804878,5.79688471616991e-07,5.674976167371562e-07,9.412286204974096e-06,31.966840669554376,1019.919625308109,2.976172755084815e-11,0.1104745379836204,0.1104745379538587,0.3307317073170732,1,0.6624390243902439,0.003450728,0.011756235,9.397101604,0.2412374904281271,0,0,1.1088967977603246,0.006371294,3.0219103806262973e-05,0.000116966,1.3680981847739332e-08,4.944771481835073e-05,0.144390244,1.7428363393772293e-09,1.0842379428560252e-09,8.972800445241249e-07,7.601186982727321,77.99890930514769,4.7611020719863025e-11,0.001681902,0.001681902,0.1892682926829268,1,0.3785365853658536,0.000120806,0.003016025,0.5576552513364972,0.061888725,4.443359375,0.019524917,6.738634399772209,0.000747888,1,0,0,1
28:19.8,28:40.3,16,0.007693236,0.003372344,1.1372701170596476e-05,0.002670572,0.456542969,0.007330402,0.002206041,0.004424886,0.674594526,0.5108445889970836,0.000928866,0.021049763,0.020120896,0.145019531,1,0.289550781,0.008399915,7.055857656896454e-05,1.1660144519546405,0.8712349423888383,-3.34E-05,0.004741838,0.005878602,3.455796219944396e-05,0.004742422,0.510253906,0.000100764,0.004015571,0.008043352,-0.045590589,-0.173839512,-0.018675354,0.019284124,0.037959478,0.492675781,0.507324219,0.137695313,0.083496094,1,0.167480469,0.005878697,3.455907618587348e-05,0.7171184793795963,0.152267051,0.000129618,0.003783938,1.431818644448686e-05,0.000237392,0.009756098,4.734104869409144e-07,4.647860904972178e-07,9.62846725307233e-06,31.96640279786785,1019.9009620512776,2.305081924767684e-10,0.1212126728158577,0.1212126725853495,0.328780488,1,0.6585365853658537,0.003786157,0.012936548,9.369785058,0.2654574572054516,0,0,1.1268851889852405,0.004991,3.452647423556404e-05,0.000144823,2.097380550061538e-08,5.598162489048546e-05,0.153170732,8.148638706572102e-09,5.363013651186304e-09,2.592797040147893e-06,12.488506808291952,237.9969669892228,9.649246670643312e-10,0.003224641,0.00322464,0.1814634146341463,1,0.3629268292682926,0.000148882,0.003445924,0.9357842259942905,0.070710219,4.4921875,0.022829017,6.768953182051871,0.00224672,1,0,0,1
28:30.1,28:50.5,16,0.014511344,0.018314176,0.000335409,0.009810529,0.261230469,0.009272596,0.003708485,0.008455139,5.997070215,57.49381486,0.000935567,0.2686459271234086,0.2677103605097575,0.148925781,0.998046875,0.297363281,0.023366389,0.000545988,0.3575441704900818,1.0034644953851588,-0.000261081,0.00966748,0.017451443,0.000304553,0.009675657,0.520507813,0.000177165,0.005709499,0.011391602,-2.153299009,30.75891165993299,-0.213198126,0.11201294,0.3252110653056772,0.489746094,0.510253906,0.145507813,0.086425781,1,0.173339844,0.017453396,0.000304621,0.4991697940897854,0.1868888412038387,0.00075583,0.013591665,0.000184733,0.001223863,0.084878049,1.083234764681493e-05,9.814535455554615e-06,0.000166304,31.058301560822056,979.2106582684077,1.2352322601142192e-09,0.4312660092176115,0.4312660079823792,0.2780487804878049,0.9990243902439024,0.5570731707317074,0.013612664,0.075435784,5.716995127859261,1.5479393424926844,0,0,4.016851399105232,0.025695796,0.000304392,0.000863437,7.455234004581317e-07,0.000476678,0.1580487804878048,5.380247260822145e-07,5.355884281494884e-07,8.211345448739514e-05,4.059085826178758,19.48884465031153,1.6277667187738982e-14,0.007728821,0.007728821,0.1365853658536585,1,0.2731707317073171,0.000915521,0.030379914,0.2544056089641321,0.6233946537703489,6.0546875,0.1803730987439308,7.287489188079366,0.003758842,1,0,0,1
28:40.3,29:00.8,16,0.019144144,0.021336795,0.000455259,0.012803074,0.307617188,0.012714869,0.005970833,0.014048621,4.3705047626624935,31.366321880036157,0.000551829,0.2686459271234086,0.2680940983321919,0.15625,0.998046875,0.3125,0.028666306,0.000821757,0.4724834125811785,1.1183045108694565,1.6051867748239582e-05,0.013105205,0.021781433,0.000474431,0.013105184,0.5,1.6020054433972025e-05,0.007969167,0.015828884,-0.870815235,15.137407865005002,-0.213198126,0.1240865543209411,0.3372846799353443,0.499023438,0.500976563,0.159179688,0.090332031,1,0.180664063,0.021781439,0.000474431,0.5328558366780588,0.2469206793815063,0.001187097,0.023654924,0.000559555,0.00202797,0.055609756,8.33470259375567e-06,8.106856143322794e-06,0.000161912,31.07968551318764,979.9771016823056,3.29763065052224e-10,0.750588445,0.7505884444804019,0.3014634146341463,0.9990243902439024,0.6039024390243902,0.023684691,0.118478493,6.335229526348488,2.4311740454217867,0,0,3.3339016855521884,0.010025983,0.000473968,0.001551657,2.407640577405772e-06,0.000777835,0.1502439024390243,6.696560623379345e-09,3.721276624486555e-09,8.026514938912302e-06,5.224827635387743,34.66489899735209,1.4274133399563231e-09,0.016027681,0.01602768,0.1892682926829268,1,0.3775609756097561,0.001622432,0.047304545,0.3388190470732173,0.9706874265449508,9.66796875,0.1686394663045018,6.951656083107104,0.000306262,1,0,0,1
28:50.6,29:11.0,16,0.01273256,0.013913205,0.000193577,0.007601303,0.297851563,0.009138197,0.003602043,0.007777137,4.673016772898238,30.460346921948062,0.000551829,0.1592403861351255,0.1586885573439087,0.154296875,1,0.30859375,0.018859887,0.000355695,0.5352383698223787,0.9858036913626465,0.000264169,0.008146782,0.014343712,0.000205742,0.008151908,0.479003906,-7.88E-06,0.004839733,0.009653713,0.8615042221602665,19.208482830764847,-0.100176041,0.1240865543209411,0.2242625954748872,0.500976563,0.499023438,0.153320313,0.096191406,1,0.191894531,0.014346144,0.000205812,0.5237685378964653,0.2739590866270183,0.00051731,0.010423903,0.000108658,0.000871426,0.066341463,5.674034175050864e-06,4.862193291847588e-06,7.066286250275277e-05,31.401097849440408,994.9610859400652,8.533798227582792e-09,0.3320178139563046,0.3320178054225063,0.2946341463414634,0.9990243902439024,0.5902439024390244,0.010436731,0.051630278,6.430680378760305,1.0594512842051758,0,0,3.423154593590632,0.0225698,0.000205681,0.000676192,4.57235716566316e-07,0.000321572,0.16,5.037094400379805e-07,5.003021669745187e-07,2.9852021498594207e-05,5.789379214214883,43.70478052692086,1.102459953373264e-09,0.008332074,0.008332073,0.1356097560975609,1,0.2702439024390244,0.000706782,0.020528023,0.4058877832699382,0.4212342334316722,4.19921875,0.1279514455332536,7.093579149874096,0.005102764,1,0,0,1
29:00.8,29:21.3,16,0.007549448,0.003545173,1.25682530364893e-05,0.002759326,0.447753906,0.007106294,0.002226802,0.004505339,0.8992489018914122,1.2807865436558163,0.000643854,0.024478151,0.023834297,0.149902344,1,0.300292969,0.008340409,6.956241463950618e-05,1.1943925251153324,0.8491984732715012,-1.88E-06,0.004039498,0.005216954,2.7216608646883285e-05,0.004039452,0.487792969,-0.000108338,0.003266416,0.006524043,0.055373857,0.7964500603825102,-0.018449061,0.021473991,0.039923053,0.512207031,0.487792969,0.147949219,0.09375,1,0.187988281,0.005216954,2.7216612175908752e-05,0.7447803795062076,0.1186065297074668,0.000126433,0.003643817,1.3277401049654535e-05,0.000229959,0.013658537,5.701459913528566e-07,5.610534750094215e-07,1.2379232143744157e-05,31.96502246013464,1019.842062726307,1.8797379868591373e-11,0.1167240429629785,0.1167240429441812,0.3336585365853659,1,0.6682926829268293,0.00364601,0.012618691,9.250091591865846,0.2589350367754125,0,0,1.2545236567020022,0.005821547,2.719006305415892e-05,9.01773564614388e-05,8.131955618373396e-09,4.398425395227998e-05,0.1609756097560975,6.661280155270656e-10,3.6553666541406117e-10,1.3832111886921357e-06,5.887861226266188,46.442139403724845,1.2226447770564376e-10,0.001082577,0.001082577,0.1960975609756097,1,0.3921951219512195,9.418734069535318e-05,0.002713711,0.3989286432051532,0.055685249,4.345703125,0.017197925,7.001003504428772,0.000517035,1,0,0,1
29:11.0,29:31.5,16,0.007485814,0.003645045,1.328635213162276e-05,0.00274259,0.443847656,0.007042348,0.002205612,0.004412042,1.270425517707022,3.497553766567984,0.000356439,0.031841315,0.031484876,0.150878906,1,0.301269531,0.008326089,6.932376251822758e-05,1.1358872461589515,0.8594201697012409,-2.36E-06,0.004390726,0.005776259,3.3365173051970835e-05,0.0043906,0.473144531,-0.000320154,0.003465306,0.006929774,0.4536074647330258,1.8233631672443893,-0.019555599,0.031722458,0.051278057,0.526855469,0.473144531,0.143066406,0.088867188,1,0.177734375,0.00577626,3.3365178615404575e-05,0.707617426,0.143391374,0.000125239,0.003582633,1.283525593797218e-05,0.000225937,0.016585366,7.248046756472648e-07,7.145405973220177e-07,1.1764824351734906e-05,31.96467877381618,1019.8273847050792,2.37912988565377e-10,0.1147646164717666,0.1147646162338536,0.3239024390243902,1,0.6487804878048781,0.003584821,0.012499499,9.181537484223314,0.2564892269326377,0,0,1.333568393531805,0.006821254,3.333263554248465e-05,0.000114833,1.3186624054514438e-08,5.425666228194521e-05,0.1541463414634146,1.2351987515268485e-08,6.5188655280467635e-09,1.2059007529365367e-06,6.0432129717526974,49.27087592891202,1.230115289933634e-10,0.00148566,0.00148566,0.1736585365853658,1,0.3473170731707317,0.000119573,0.003326772,0.4465770681023333,0.068265238,4.443359375,0.022754996,6.910697869640409,0.002915516,1,0,0,1
29:21.3,29:41.8,16,0.013022798,0.01329992,0.000176888,0.007818087,0.3125,0.00928814,0.003791334,0.008548605,3.939371963560434,21.27922827837775,0.000356439,0.1334084798562407,0.133052041,0.147949219,1,0.295410156,0.018614004,0.000346481,0.5311194795878809,0.9858961827694448,2.7175806085941767e-05,0.009042525,0.014934972,0.000223053,0.009043649,0.478027344,-0.000421852,0.005501495,0.011017576,0.7909672214623238,11.600830986082975,-0.088935878,0.1173729674320699,0.2063088454656197,0.520019531,0.479980469,0.134277344,0.086914063,1,0.173828125,0.014934997,0.000223054,0.5323787887333608,0.1074717196500791,0.000515571,0.010887565,0.000118539,0.000889853,0.043902439,3.476027948649352e-06,3.362525102650389e-06,6.934490581687505e-05,31.541929074690337,1001.4577009638186,7.577960921000107e-10,0.3473270140869429,0.3473270133291468,0.3024390243902439,0.9990243902439024,0.6058536585365853,0.010899765,0.051456708,6.7498880166712985,1.055889632129611,0,0,3.098768825178556,0.010772855,0.000222837,0.00070208,4.929159949225267e-07,0.00036416,0.1580487804878048,1.7420543448331205e-08,1.694995899863079e-08,4.096912049724256e-06,4.558543709008743,24.92235020195675,4.0855928041013386e-10,0.006907387,0.006907387,0.1717073170731707,1,0.3424390243902439,0.000736595,0.022240329,0.3105793571083226,0.4563706821388906,6.93359375,0.1468009971777392,6.996769391424754,0.000504951,1,0,0,1
29:31.5,29:52.0,16,0.016235744,0.014457987,0.000209033,0.009394616,0.330078125,0.012021215,0.0051612,0.01135738,3.018175137287638,13.11395588154874,0.000716155,0.1334084798562407,0.1326923252267708,0.145507813,1,0.291015625,0.021740119,0.000472633,0.5759426265824155,1.0924103361178736,-7.50E-06,0.010596909,0.016604454,0.000275708,0.01059688,0.498046875,-4.53E-05,0.006579739,0.012992993,0.5258194682557877,7.6010442689488915,-0.088935878,0.1173729674320699,0.2063088454656197,0.501953125,0.498046875,0.136230469,0.088378906,1,0.177246094,0.016604456,0.000275708,0.5541790915974868,0.3108239839287388,0.000735514,0.016893647,0.000285395,0.001292015,0.036097561,5.284297805775096e-06,5.166955320724463e-06,8.491439526926233e-05,31.711475928869486,1008.8441158962352,1.693726178406636e-09,0.5398515190592685,0.5398515173655424,0.3092682926829268,0.9990243902439024,0.6185365853658537,0.01690965,0.073408151,7.3541087013779265,1.506332385547173,0,0,2.676058482805852,0.009226068,0.000275439,0.000854018,7.293461124115169e-07,0.000445119,0.1590243902439024,1.835528802878801e-08,1.106953184591222e-08,3.330338283320158e-06,5.009838787797611,34.33010846497315,5.965272153840688e-09,0.010387772,0.010387766,0.184390244,1,0.368780488,0.000897336,0.027490263,0.3778709635686714,0.5640991230715305,3.61328125,0.1198306633381279,7.068644809537049,0.000821871,1,0,0,1
29:39.5,30:00.0,16,0.013454769,0.014075903,0.000198131,0.008400456,0.278320313,0.009271316,0.003496887,0.007940084,3.6142266675898194,17.248600651449085,0.000467359,0.1334084798562407,0.1329411207758071,0.14453125,1,0.2890625,0.019472079,0.000379162,0.463525607,1.084132380107718,-9.56E-06,0.008053332,0.014278964,0.000203889,0.008053342,0.500488281,7.905771731614458e-06,0.004593278,0.009256035,0.813498198,14.452839588671983,-0.088935878,0.1173729674320699,0.2063088454656197,0.499511719,0.500488281,0.139648438,0.090332031,1,0.180664063,0.014278967,0.000203889,0.5119537270187188,0.2947590143677655,0.000559646,0.011674162,0.000136286,0.000982471,0.037073171,4.168646920999673e-06,4.063321847855684e-06,6.949221799043041e-05,31.15331143074465,983.5977315392684,8.034515794629184e-10,0.3707511009276606,0.3707511001242091,0.2780487804878049,0.9990243902439024,0.5570731707317074,0.011687569,0.055855646,6.637665663971211,1.1461556679473257,0,0,3.0117289203602766,0.009808035,0.00020369,0.000635648,4.0404795457369945e-07,0.000331689,0.1521951219512195,4.6527932474755695e-09,2.700229803144465e-09,3.4397427660731805e-06,5.444710053995347,45.78906157,6.856493246980922e-10,0.008786618,0.008786618,0.1707317073170731,1,0.3414634146341463,0.000667486,0.020329342,0.4322136191813004,0.4171572960397831,3.662109375,0.078310647,7.052756856369419,0.000430927,1,0,0,1
06:00.0,06:20.5,16,0.1766443832674091,0.1317634986615587,0.01736162,0.097610583,0.370605469,0.1399920117917025,0.064219565,0.1448662688852219,1.7708179016907235,4.295849293244929,0.01256717,0.9657350196020582,0.9531678500215908,0.1171875,0.692382813,0.234375,0.2203743581260258,0.048564858,0.6102465694024971,0.9947794675947496,-1.70E-05,0.1151333379553619,0.1723358225745238,0.029699636,0.1151334706090504,0.50390625,0.001162044,0.071383443,0.1427866093153048,0.048706724,4.298600006742209,-0.916458554,0.9533012074337268,1.869759761024328,0.49609375,0.50390625,0.106933594,0.07421875,0.912597656,0.1484375,0.172335823,0.029699636,0.4787678415348219,0.2600594453267121,0.079690285,1.9985499726119431,3.994201993027199,0.1403403101871456,0.030243902,0.000360237,0.000352149,0.008630794,31.780893289481483,1011.7768676657254,4.584992538272084e-08,63.90423171056297,63.904231664713045,0.3034146341463414,0.9882926829268291,0.6078048780487805,2.0001381288691213,7.953509460593853,8.034721279603724,163.20570375052887,0,0,2.160367323,0.006431587,0.029670661,0.1103190390682057,0.01217029,0.049339861,0.1375609756097561,7.535051689441425e-08,5.1736774786635563e-08,0.00013942,5.564267217288434,35.406247638580695,2.289787801854025e-08,1.0304354181741184,1.0304353952762404,0.1424390243902439,0.9560975609756096,0.2848780487804878,0.1142393912342694,2.961287984631217,0.3479686621233643,60.76551388217462,3.3203125,15.885118725394612,6.665388511155673,6.793390606768479e-05,1,0,0,1
06:10.2,06:30.7,16,0.1413269413044491,0.1008037932722721,0.010161405,0.073395286,0.388183594,0.1158614252616847,0.0507255,0.1073806168048167,2.000896014625239,6.8122163798231306,0.007322128,0.9252466981140685,0.9179245699395944,0.115722656,0.803710938,0.231445313,0.1735935168044884,0.030134709,0.67300296,1.062533426303569,0.000410471,0.085149733,0.1208969599262551,0.014616075,0.085147497,0.500976563,0.000665987,0.062086149,0.1233249068207909,-0.526441213,6.126644774837089,-0.916458554,0.5323170036100983,1.4487755572006993,0.496582031,0.503417969,0.110351563,0.075683594,0.955078125,0.151367188,0.1208976567415425,0.014616243,0.5809461487866354,0.2337106426143447,0.050059128,1.2778310705121194,1.632852244766149,0.088146269,0.036097561,0.000182193,0.000178366,0.005286846,31.88709091815706,1016.4714989867294,3.9507739119949896e-08,40.90532728518906,40.90532724568132,0.3395121951219512,0.991219512,0.6790243902439025,1.2788112296552954,4.996164217077991,8.187346434,102.52109476217824,0,0,2.129235821256328,0.005976063,0.014602153,0.048131,0.002316593,0.024231793,0.1453658536585365,3.7486730760516728e-06,2.3169244843787585e-06,0.000396738,4.819214945539809,27.55409400927492,4.012373183328888e-07,0.4406987960377372,0.4406983948004189,0.1902439024390244,0.982439024,0.3795121951219512,0.050297277,1.457371613783084,0.302392878,29.90520864,5.56640625,10.941615031092384,6.893182947643235,0.002065785,1,0,0,1
06:20.5,06:40.9,16,0.1407042893846677,0.1063239409256398,0.01130478,0.074631438,0.367675781,0.1125409804379602,0.048104587,0.1043840310495844,2.329189708247263,8.444719880973489,0.007322128,0.8338232132661992,0.8265010850917252,0.11328125,0.803222656,0.2265625,0.1763589449537597,0.031102477,0.6427549643542982,1.0674248606820302,9.759785588868116e-05,0.081055133,0.1125512052384324,0.012667774,0.081054657,0.502441406,0.000588923,0.060217441,0.1197146808456561,0.1964692134856707,3.549344184923812,-0.509188901,0.6559198650784483,1.1651087665097628,0.497558594,0.502441406,0.12109375,0.075195313,0.963867188,0.149902344,0.1125512475540152,0.012667783,0.606670886,0.178232368,0.050850562,1.266728331761323,1.604600666486824,0.089771966,0.04097561,0.000200405,0.000184957,0.004882409,31.873929474455004,1015.9218300065666,3.501335831127915e-07,40.54568356,40.545683210814815,0.3453658536585365,0.9902439024390244,0.6917073170731707,1.2677485737274985,5.075153506255081,7.989055604126301,104.14195189358328,0,0,2.262478845119602,0.00844669,0.012655439,0.041294132,0.001705205,0.020750057,0.1473170731707317,2.410561725832353e-05,1.27353579695777e-05,0.000257109,5.123134726978419,33.93196250484274,3.806420491525373e-06,0.4866210413389026,0.4866172349184111,0.1473170731707317,0.986341463,0.2936585365853658,0.043189877,1.2630793964969456,0.3852655998415531,25.918339925214045,7.32421875,6.956997919745241,6.963320849,0.008781515,1,0,0,1
06:30.7,06:51.2,16,0.1704338444625494,0.1319040090887704,0.017398668,0.092338792,0.359375,0.1339487928560395,0.058066561,0.1312399216503791,2.331113211,8.287796034878275,0.007394879,1.1662430543642914,1.1588481753870996,0.123046875,0.716308594,0.24609375,0.2155141827165324,0.046446363,0.6345505528847559,1.0893598649980738,-0.000144641,0.098424654,0.1425904331752553,0.020332032,0.098426413,0.507324219,0.001466803,0.068013879,0.134759637,-0.326354048,5.777604016,-1.046178721,0.6612549951185049,1.707433716034937,0.494140625,0.505859375,0.131347656,0.079589844,0.944824219,0.159179688,0.1425905065354062,0.020332053,0.5826979063375525,0.3948028641230117,0.075420412,1.8593289920173657,3.457104300556313,0.1335671514282461,0.037073171,0.000306277,0.000302064,0.008051286,31.834998619793183,1014.2194978451864,1.679490717351535e-08,59.489680052806605,59.48968004,0.3151219512195122,0.984390244,0.6302439024390244,1.860858011529945,7.527353662504852,7.903133388,154.4610034042127,0,0,2.294668518509907,0.005500009,0.020312238,0.063774963,0.004067246,0.032778755,0.1580487804878048,2.788882177719197e-06,1.4911321538222137e-06,0.000647629,4.717320836879948,26.33158408969669,2.734551474713385e-07,0.5661545614185838,0.5661542879634363,0.2097560975609756,0.9707317073170731,0.4195121951219512,0.066931554,2.0272681472040963,0.2792696971041521,41.59946326772475,3.7109375,10.32842078892401,7.047378043183874,0.001597062,1,0,0,1
06:41.0,07:01.4,16,0.1693870272289144,0.1257621194137952,0.015816111,0.088050928,0.376464844,0.1359029042819311,0.057998952,0.1251204898243449,2.421924425,9.552746971,0.012089578,1.1662430543642914,1.154153476324355,0.120605469,0.718261719,0.241210938,0.2109693714094505,0.044508076,0.6472920295787459,1.122284662495706,-0.000266259,0.097352878,0.1369022241006207,0.018742219,0.097355458,0.505371094,0.00277729,0.07058574,0.1413619010414103,-0.543296914,5.763229580471098,-1.046178721,0.6612549951185049,1.707433716034937,0.495605469,0.504394531,0.118652344,0.076660156,0.952148438,0.153808594,0.1369024830218987,0.01874229,0.5820604349101457,0.3550291136632199,0.073128713,1.8349573205989615,3.367068368419721,0.1281636339296049,0.046829268,0.000366944,0.000351469,0.008070716,31.91894379461959,1017.8689504914976,2.2665581445128619e-07,58.76114430658357,58.76114407992776,0.3365853658536585,0.982439024,0.6741463414634147,1.836413944918007,7.298630073706362,8.050982679,149.7676042878663,0,0,2.302436197908656,0.008911753,0.018724081,0.056984603,0.003247245,0.030317272,0.1560975609756097,2.5033123079214174e-05,1.42240006029784e-05,0.000679838,4.503293861396981,26.430843169988385,9.415188456717734e-06,0.6529884280858186,0.6529790128973618,0.1297560975609756,0.9707317073170731,0.2595121951219512,0.059981965,1.8687617002348116,0.3494230580623362,38.34691716153247,4.39453125,12.21605645564194,7.088377374492916,0.007264236,1,0,0,1
06:51.2,07:11.7,16,0.1107448226909568,0.099592689,0.009918704,0.069527033,0.366699219,0.083323193,0.045814999,0.097879429,2.533459867088716,10.47967892,0.002457525,0.8750808234866316,0.872623298,0.115234375,0.865234375,0.229980469,0.1489399860043205,0.022183119,0.446501598,1.1683152772746137,-0.000244868,0.062097529,0.091012237,0.008283227,0.062105955,0.518066406,0.002498305,0.039847226,0.079569816,-0.562036568,3.1766933383773326,-0.453363748,0.3855553353409805,0.8389190834073672,0.483886719,0.516113281,0.1015625,0.075195313,0.984375,0.150390625,0.091012566,0.008283287,0.4602650611861369,0.3129718447081154,0.034413939,0.7860307461688419,0.6178443339227464,0.059684987,0.049756098,0.000144088,0.000139543,0.003720591,31.710697495308395,1008.6949993030694,8.677646584555731e-08,25.11752346183981,25.117523375063342,0.3092682926829268,0.9892682926829268,0.6195121951219512,0.7867837397290808,3.4346920354911243,7.312889540691607,70.47974653,0,0,2.7663755362941806,0.007296468,0.008275266,0.032720663,0.001070642,0.013754916,0.128780488,6.480266608070649e-07,4.526039607545468e-07,0.000134457,6.977168436588367,61.83532944394486,1.4146389127032874e-07,0.4101102445102586,0.4101101030463673,0.1648780487804878,0.9931707317073172,0.3297560975609756,0.033750879,0.8259150502666448,0.4965525744782777,16.947744600640323,4.248046875,6.733037855,6.623700503193567,0.000855341,1,0,0,1
07:01.4,07:21.9,16,0.051774116,0.061058004,0.00372808,0.039450103,0.293945313,0.031072983,0.017746604,0.044347487,3.2327085047656894,14.592224768822692,0.001972758,0.5378835886392859,0.5359108302832277,0.118652344,0.969238281,0.236816406,0.080053976,0.006408639,0.2773614593694211,1.2205858622466177,0.000131686,0.029278401,0.056649853,0.003209206,0.02927498,0.51171875,0.0006321,0.013302527,0.026729864,-0.589582622,17.270334887288158,-0.453363748,0.4520980978946176,0.9054618459610044,0.485351563,0.514648438,0.104980469,0.075195313,0.993652344,0.150390625,0.056650006,0.003209223,0.2915083279272113,0.3788093385236891,0.009080341,0.1726889562592975,0.029821476,0.015649786,0.059512195,3.3514127233446684e-05,3.2501653844065587e-05,0.00098998,31.213087931738283,986.8864487462567,6.0326086305352154e-09,5.4897850896402325,5.489785083607624,0.3463414634146341,0.9960975609756098,0.6936585365853658,0.1729275229790376,0.9062657603967016,6.057588545811527,18.59653803687161,0,0,3.523022616060948,0.00723789,0.00320611,0.011629292,0.00013524,0.005323352,0.1375609756097561,4.009182657521209e-07,3.734691541916489e-07,4.090471936223901e-05,5.653031602942251,38.49571257873497,2.5459116675204334e-08,0.1182355247480008,0.1182354992888841,0.1707317073170731,1,0.3404878048780488,0.012063149,0.319986596,0.3695014921979939,6.566112465006414,4.248046875,2.669897911784464,6.7331592089924674,0.000780889,1,0,0,1
07:11.7,07:32.1,16,0.041574272,0.045476879,0.002068147,0.029384683,0.344726563,0.027598155,0.016481336,0.039601643,4.075429184,29.07600172852624,0.00063586,0.5378835886392859,0.5372477286047203,0.122070313,0.9921875,0.243652344,0.061616285,0.003796567,0.3128050589518906,1.1418425519299178,-9.49E-05,0.018322163,0.03677744,0.00135258,0.018323816,0.510253906,0.00019685,0.009757276,0.019357003,1.4209918474204073,49.569013634245216,-0.362038096,0.4520980978946176,0.8141361942752599,0.492675781,0.507324219,0.122558594,0.078613281,0.996582031,0.157714844,0.036777563,0.001352589,0.3812126943546727,0.6910125258855815,0.005519596,0.1111455606507484,0.012353336,0.009412624,0.057560976,2.4346078318998554e-05,2.3745565240763084e-05,0.00068242,31.38942636606752,994.5435340726802,2.174354706104733e-09,3.5398043295990083,3.5398043274246533,0.3239024390243902,0.9970731707317072,0.6478048780487805,0.1112825305124897,0.550884747,6.425671335719543,11.304133515339888,0,0,3.3497457923791845,0.008031122,0.001351279,0.004527126,2.0494867884789247e-05,0.002221494,0.1521951219512195,1.3996325729645645e-07,8.209262220144718e-08,2.3740897014036468e-05,5.204290551586483,33.26111666043206,5.27869532060257e-08,0.047987614,0.047987561,0.1521951219512195,1,0.304390244,0.004724492,0.134864702,0.3558204090982495,2.7674184265857704,3.3203125,0.8753280422230485,6.900024155753348,0.001151873,1,0,0,1
